matrix,nodes,conns,fabric,status,wall_s,flows_fin,makespan_us,fct_min_us,fct_p50_us,fct_p99_us,fct_max_us,total_GB,New,Rtx,RTS,Bounced,ACKs,NACKs,Pulls,sleek,spurious,pfc_pauses,pfc_pause_us,max_queue_bytes,slowdown_p50,slowdown_p99,slowdown_max,fairness_jain
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_fullbis_128n_64MB.cm,128,128,1os,ok,29,128,14667.3,2627.1,7714.2,14597.7,14667.3,8.192,0,0,0,0,0,0,0,0,0,731,3620.2,117248,3.0140,5.7023,5.7294,0.7906
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_fullbis_128n_64MB.cm,128,128,4os,ok,46,128,34901.3,2618.7,17772.8,34702.7,34901.3,8.192,0,0,0,0,0,0,0,0,0,2241,17502.0,117824,6.9489,13.6180,13.6333,0.6842
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_fullbis_128n_64MB.cm,128,128,8os,ok,71,128,44009.5,11629.9,27791.0,43457.5,44009.5,8.192,0,0,0,0,0,0,0,0,0,3129,26588.9,117376,10.8820,17.0616,17.1912,0.9128
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_100MB.cm,1024,1024,1os,ok,827,1024,26989.0,4081.5,12195.0,25384.3,26989.0,102.400,0,0,0,0,0,0,0,0,0,12583,80448.8,117696,3.0539,6.3682,6.7473,0.8551
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_100MB.cm,1024,1024,4os,ok,1185,1024,61054.4,4075.2,24567.6,52837.6,61054.4,102.400,0,0,0,0,0,0,0,0,0,13093,152441.0,117376,6.1422,13.3799,15.2636,0.8259
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_100MB.cm,1024,1024,8os,ok,1596,1024,92528.9,4071.1,38092.2,82159.7,92528.9,102.400,0,0,0,0,0,0,0,0,0,17015,267549.0,117408,9.5255,20.5603,23.1322,0.6555
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_16MB.cm,1024,1024,1os,ok,77,1024,5472.2,655.3,2440.7,4915.6,5472.2,16.384,0,0,0,0,0,0,0,0,0,12569,80415.8,117696,3.8257,7.7150,8.5503,0.7994
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_16MB.cm,1024,1024,4os,ok,85,1024,11871.4,655.2,5000.5,10491.8,11871.4,16.384,0,0,0,0,0,0,0,0,0,12669,150502.0,117376,7.8225,16.4661,18.5491,0.8073
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_16MB.cm,1024,1024,8os,ok,98,1024,16910.7,654.8,7720.8,15627.7,16910.7,16.384,0,0,0,0,0,0,0,0,0,13773,253560.0,117408,12.0773,24.6895,26.4230,0.6479
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_64MB.cm,1024,1024,1os,ok,452,1024,18334.1,2613.6,8298.1,17075.1,18334.1,65.536,0,0,0,0,0,0,0,0,0,12578,80439.9,117696,3.2420,6.7568,7.1618,0.8463
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_64MB.cm,1024,1024,4os,ok,588,1024,41173.6,2607.8,16590.8,36261.2,41173.6,65.536,0,0,0,0,0,0,0,0,0,12942,151942.0,117376,6.4913,14.4665,16.0834,0.8209
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_1024n_64MB.cm,1024,1024,8os,ok,767,1024,59973.9,2607.3,25833.2,53587.2,59973.9,65.536,0,0,0,0,0,0,0,0,0,15294,259754.0,117408,10.0964,21.0118,23.4273,0.6522
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_100MB.cm,128,128,1os,ok,62,128,22075.4,4086.4,12078.3,21783.3,22075.4,12.800,0,0,0,0,0,0,0,0,0,1527,8393.2,116672,3.0203,5.4588,5.5189,0.8222
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_100MB.cm,128,128,4os,ok,87,128,41507.2,4108.8,21295.5,40246.7,41507.2,12.800,0,0,0,0,0,0,0,0,0,2122,20104.0,117728,5.3508,10.2960,10.3768,0.6650
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_100MB.cm,128,128,8os,ok,128,128,61764.9,4081.5,36496.1,59407.2,61764.9,12.800,0,0,0,0,0,0,0,0,0,2613,28778.7,117504,9.1278,15.3799,15.4412,0.5545
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_16MB.cm,128,128,1os,ok,6,128,4449.0,656.2,2419.2,4298.8,4449.0,2.048,0,0,0,0,0,0,0,0,0,1523,8382.8,116672,3.8472,6.7878,6.9515,0.7610
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_16MB.cm,128,128,4os,ok,6,128,8312.4,655.7,4354.3,7620.5,8312.4,2.048,0,0,0,0,0,0,0,0,0,2044,19886.2,117728,6.8037,12.9499,12.9881,0.5906
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_16MB.cm,128,128,8os,ok,7,128,11679.0,655.1,7241.1,11134.1,11679.0,2.048,0,0,0,0,0,0,0,0,0,1833,25766.3,117504,11.3228,18.2348,18.2484,0.4575
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_64MB.cm,128,128,1os,ok,31,128,14847.3,2616.0,8056.3,14695.5,14847.3,8.192,0,0,0,0,0,0,0,0,0,1525,8388.6,116672,3.2049,5.7760,5.7997,0.8108
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_64MB.cm,128,128,4os,ok,42,128,27744.3,2632.3,14708.7,25880.1,27744.3,8.192,0,0,0,0,0,0,0,0,0,2070,19953.5,117728,5.7832,10.6869,10.8376,0.6534
/home/mahmoud_murad_allaah/HTSIM/htsim/sim/datacenter/experiments/runs/all_workloads_128_1024/matrices/perm_random_128n_64MB.cm,128,128,8os,ok,58,128,41044.0,2612.0,24590.9,39660.1,41044.0,8.192,0,0,0,0,0,0,0,0,0,2116,26786.6,117504,9.6096,15.9426,16.0328,0.5453
